Created as New Dataset,Sample 008 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
2565.00,97.78
2564.00,97.78
2563.00,97.79
2562.00,97.79
2561.00,97.80
2560.00,97.80
2559.00,97.81
2558.00,97.82
2557.00,97.82
2556.00,97.82
2555.00,97.83
2554.00,97.83
2553.00,97.84
2552.00,97.84
2551.00,97.84
2550.00,97.85
2549.00,97.85
2548.00,97.86
2547.00,97.86
2546.00,97.87
2545.00,97.88
2544.00,97.88
2543.00,97.88
2542.00,97.89
2541.00,97.89
2540.00,97.90
2539.00,97.90
2538.00,97.91
2537.00,97.91
2536.00,97.91
2535.00,97.92
2534.00,97.92
2533.00,97.93
2532.00,97.93
2531.00,97.93
2530.00,97.94
2529.00,97.94
2528.00,97.94
2527.00,97.95
2526.00,97.96
2525.00,97.96
2524.00,97.97
2523.00,97.97
2522.00,97.97
2521.00,97.97
2520.00,97.97
2519.00,97.98
2518.00,97.98
2517.00,97.99
2516.00,97.99
2515.00,98.00
2514.00,98.00
2513.00,98.00
2512.00,98.01
2511.00,98.01
2510.00,98.02
2509.00,98.02
2508.00,98.03
2507.00,98.03
2506.00,98.04
2505.00,98.04
2504.00,98.04
2503.00,98.04
2502.00,98.05
2501.00,98.05
2500.00,98.05
2499.00,98.06
2498.00,98.06
2497.00,98.07
2496.00,98.07
2495.00,98.08
2494.00,98.08
2493.00,98.09
2492.00,98.10
2491.00,98.11
2490.00,98.11
2489.00,98.12
2488.00,98.12
2487.00,98.12
2486.00,98.13
2485.00,98.13
2484.00,98.14
2483.00,98.15
